Species,id,Tag,Dep.date,Recap.date,Mass.recap,d13C,d15N,Day,Month,Year,Hour,Minute,Second,Second.Day,qi,lat,lon,Altitude,Clock.Offset,Accuracy,Battery.Volt,timestamp
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,7,30,33,27033.02,7,45.099692,-61.541829,-21.25,3.015,1.13E-06,3.92,6/21/2019 7:30
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,7,35,36,27336.025,7,45.099758,-61.541815,-18.5,3.035,1.80E-06,3.92,6/21/2019 7:35
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,7,40,32,27632.985,6,45.099721,-61.541869,-18.25,3.015,3.56E-06,3.9,6/21/2019 7:40
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,7,45,32,27932.925,6,45.099936,-61.541707,-25.25,2.945,9.59E-07,3.9,6/21/2019 7:45
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,7,50,32,28232.905,8,45.099299,-61.544981,-15.25,2.88,4.65E-06,3.9,6/21/2019 7:50
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,7,55,33,28533.84,6,45.107188,-61.583822,-2,2.84,3.79E-07,3.92,6/21/2019 7:55
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,0,32,28832.74,6,45.100348,-61.625672,-57.5,2.77,3.82E-06,3.92,6/21/2019 8:00
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,5,38,29138.85,5,45.087536,-61.640932,-30.5,2.76,1.31E-07,3.92,6/21/2019 8:05
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,10,32,29432.89,7,45.087582,-61.640825,-13,2.865,3.66E-06,3.9,6/21/2019 8:10
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,15,35,29735.915,6,45.087136,-61.642838,-21,2.955,3.17E-06,3.9,6/21/2019 8:15
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,20,35,30035.925,7,45.086202,-61.643009,-31.75,2.965,2.18E-06,3.92,6/21/2019 8:20
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,25,34,30334.975,6,45.081714,-61.643401,-31.25,2.955,8.18E-08,3.9,6/21/2019 8:25
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,30,33,30633.995,6,45.083701,-61.644263,-36.75,2.98,3.34E-06,3.92,6/21/2019 8:30
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,35,33,30933.03,6,45.086088,-61.642787,-18.75,3.025,2.06E-06,3.9,6/21/2019 8:35
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,40,38,31238.975,5,45.088869,-61.637601,-30.75,3.025,4.49E-07,3.92,6/21/2019 8:40
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,45,32,31532.955,6,45.093064,-61.618733,18.5,2.965,2.10E-06,3.9,6/21/2019 8:45
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,50,32,31832.885,6,45.093981,-61.612719,-30,2.89,3.97E-06,3.9,6/21/2019 8:50
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,8,55,38,32138.84,5,45.104604,-61.584183,-32.25,2.825,1.98E-06,3.9,6/21/2019 8:55
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,0,33,32433.815,6,45.104785,-61.552854,-11.5,2.795,1.40E-06,3.9,6/21/2019 9:00
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,5,33,32733.845,6,45.099731,-61.541759,-33,2.815,7.01E-07,3.9,6/21/2019 9:05
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,10,33,33033.875,6,45.09964,-61.541622,7.25,2.87,2.83E-06,3.9,6/21/2019 9:10
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,15,33,33333.91,6,45.099649,-61.541597,2.75,2.92,2.76E-06,3.9,6/21/2019 9:15
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,20,37,33637.94,6,45.099701,-61.541874,-18.75,2.95,3.76E-06,3.9,6/21/2019 9:20
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,25,36,33936.98,7,45.099703,-61.541837,-25.75,2.975,3.66E-06,3.9,6/21/2019 9:25
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,30,36,34236.015,8,45.099689,-61.541823,-21.75,3.01,6.46E-06,3.9,6/21/2019 9:30
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,35,37,34537.03,8,45.099724,-61.541785,-36.75,3.04,3.44E-06,3.9,6/21/2019 9:35
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,40,36,34836.98,7,45.099688,-61.541827,-21.75,3.02,3.69E-06,3.9,6/21/2019 9:40
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,45,32,35132.92,6,45.099745,-61.54199,-41.75,2.94,1.60E-06,3.88,6/21/2019 9:45
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,50,38,35438.83,5,45.099684,-61.542269,-60,2.835,9.55E-08,3.88,6/21/2019 9:50
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,9,55,32,35732.865,6,45.099789,-61.541708,-8.75,2.795,9.88E-07,3.88,6/21/2019 9:55
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,0,33,36033.785,6,45.099738,-61.542059,-40.75,2.805,1.48E-07,3.88,6/21/2019 10:00
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,5,33,36333.835,6,45.099728,-61.541942,-38,2.815,1.28E-06,3.88,6/21/2019 10:05
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,10,33,36633.875,6,45.099702,-61.541885,-42,2.86,1.87E-06,3.9,6/21/2019 10:10
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,15,33,36933.91,6,45.099679,-61.54187,-47.75,2.915,2.51E-06,3.88,6/21/2019 10:15
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,20,33,37233.945,6,45.099687,-61.541796,-37.75,2.955,1.23E-06,3.88,6/21/2019 10:20
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,25,33,37533.975,6,45.099666,-61.541893,-45,2.98,1.97E-06,3.88,6/21/2019 10:25
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,30,37,37837.99,6,45.099741,-61.541948,-21,2.995,1.76E-06,3.88,6/21/2019 10:30
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,35,37,38137.005,7,45.099708,-61.542012,1.5,3.005,2.60E-06,3.88,6/21/2019 10:35
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,40,33,38433.925,6,45.099546,-61.542304,-45.75,2.97,2.09E-06,3.88,6/21/2019 10:40
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,45,38,38738.91,6,45.099683,-61.542013,-11.25,2.9,1.16E-06,3.88,6/21/2019 10:45
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,50,37,39037.86,6,45.099621,-61.542041,-21.25,2.85,1.26E-06,3.88,6/21/2019 10:50
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,10,55,32,39332.81,7,45.099322,-61.541139,-16.75,2.81,4.38E-06,3.88,6/21/2019 10:55
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,0,35,39635.79,7,45.099333,-61.540885,-10,2.78,2.95E-06,3.88,6/21/2019 11:00
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,5,32,39932.82,6,45.092051,-61.547262,-8,2.79,1.88E-06,3.88,6/21/2019 11:05
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,10,32,40232.84,6,45.09248,-61.546102,-23.5,2.835,1.90E-06,3.88,6/21/2019 11:10
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,15,34,40534.885,8,45.093904,-61.546634,-21.25,2.885,4.13E-06,3.88,6/21/2019 11:15
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,20,32,40832.905,5,45.092381,-61.546396,42.5,2.92,5.96E-07,3.88,6/21/2019 11:20
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,25,32,41132.95,6,45.095437,-61.555428,-35,2.945,4.60E-06,3.88,6/21/2019 11:25
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,30,32,41432.985,6,45.095719,-61.552937,-30.25,2.98,1.38E-06,3.88,6/21/2019 11:30
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,35,36,41736,6,45.09197,-61.545195,5.5,3.01,7.78E-06,3.88,6/21/2019 11:35
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,40,32,42032.97,5,45.090222,-61.545481,-5.5,3,8.31E-07,3.88,6/21/2019 11:40
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,45,32,42332.9,5,45.094216,-61.541362,13,2.93,6.08E-07,3.88,6/21/2019 11:45
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,50,33,42633.86,6,45.099614,-61.54197,-13,2.845,7.08E-07,3.88,6/21/2019 11:50
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,11,55,32,42932.805,5,45.099561,-61.541987,2.5,2.79,1.61E-06,3.88,6/21/2019 11:55
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,0,35,43235.79,6,45.09968,-61.541976,-24.5,2.77,5.19E-06,3.88,6/21/2019 12:00
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,5,33,43533.82,6,45.099664,-61.542001,-24.75,2.795,1.97E-06,3.86,6/21/2019 12:05
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,10,32,43832.845,5,45.099603,-61.54192,-14.5,2.845,9.13E-07,3.88,6/21/2019 12:10
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,15,34,44134.915,6,45.099782,-61.541831,-4.5,2.905,3.03E-07,3.88,6/21/2019 12:15
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,20,34,44434.915,6,45.099588,-61.541847,-16.5,2.945,2.94E-07,3.86,6/21/2019 12:20
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,25,32,44732.945,6,45.09958,-61.541789,-17.5,2.95,2.50E-06,3.86,6/21/2019 12:25
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,30,32,45032.98,6,45.099543,-61.541782,-19.25,2.965,6.73E-07,3.86,6/21/2019 12:30
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,35,33,45333.005,6,45.09962,-61.541824,-29.25,3,2.30E-06,3.88,6/21/2019 12:35
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,40,32,45632.97,6,45.099709,-61.541919,-22,3.005,5.70E-06,3.88,6/21/2019 12:40
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,45,32,45932.915,6,45.099534,-61.5417,-26.75,2.945,2.13E-06,3.88,6/21/2019 12:45
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,50,34,46234.885,5,45.099774,-61.54184,-17.5,2.87,1.58E-07,3.86,6/21/2019 12:50
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,12,55,33,46533.74,6,45.099661,-61.542789,-40,2.775,1.16E-06,3.88,6/21/2019 12:55
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,13,0,34,46834.805,5,45.099752,-61.541831,-20.25,2.725,9.37E-07,3.86,6/21/2019 13:00
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,13,5,33,47133.815,6,45.099719,-61.542088,-26,2.785,3.13E-06,3.86,6/21/2019 13:05
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,13,10,36,47436.855,5,45.099711,-61.541851,-19.5,2.865,9.48E-07,3.86,6/21/2019 13:10
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,13,15,38,47738.895,4,45.099718,-61.541797,-19,2.915,7.67E-07,3.86,6/21/2019 13:15
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,13,20,33,48033.935,6,45.099767,-61.541879,-23.5,2.94,2.14E-06,3.86,6/21/2019 13:20
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,13,25,38,48338.94,4,45.099671,-61.542029,-23,2.95,1.46E-07,3.86,6/21/2019 13:25
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,13,30,33,48633.85,5,45.099445,-61.543265,-72.5,2.9,3.24E-06,3.86,6/21/2019 13:30
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,21,6,2019,13,35,39,48939.03,5,45.099854,-61.541845,-41.25,2.915,1.98E-06,3.86,6/21/2019 13:35
